"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"26849","10498804","104631113","STAR KING","Food Store (Convenience/Variety)","2350 YONGE ST","43.70847","-79.399","Pass","3","USE CLOTH NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A)","2019-12-23","M - Minor","Notice to Comply","",""
"26850","10498804","104631113","STAR KING","Food Store (Convenience/Variety)","2350 YONGE ST","43.70847","-79.399","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-12-23","M - Minor","Notice to Comply","",""
"26851","10498804","104631113","STAR KING","Food Store (Convenience/Variety)","2350 YONGE ST","43.70847","-79.399","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2019-12-23","S - Significant","Corrected During Inspection","",""
"26852","10498804","104631113","STAR KING","Food Store (Convenience/Variety)","2350 YONGE ST","43.70847","-79.399","Pass","3","Operate food premise - equipment not constructed to permit cleaning - Sec. 9","2019-12-23","M - Minor","Notice to Comply","",""
"26853","10498804","104631113","STAR KING","Food Store (Convenience/Variety)","2350 YONGE ST","43.70847","-79.399","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-12-23","M - Minor","Notice to Comply","",""
"26854","10695879","104631313","STAR PLUS RESTAURANT","Restaurant","2891 DANFORTH AVE","43.68964","-79.29427","Pass","3","","2019-12-23","","","",""
"26855","9422831","104442830","STARBANK","Food Take Out","340 COLLEGE ST","43.65745","-79.4034","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2019-04-05","S - Significant","Corrected During Inspection","",""
"26856","9422831","104603812","STARBANK","Food Take Out","340 COLLEGE ST","43.65745","-79.4034","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-11-06","M - Minor","Notice to Comply","",""
"26857","10583987","104456081","STARBANK CONVENIENCE","Food Store (Convenience/Variety)","705 QUEEN ST E","43.65866","-79.34998","Pass","2","","2019-04-23","","","",""
"26858","10528718","104423771","STARBUCK COFFEE","Restaurant","150 PARK LAWN RD","43.62794","-79.48937","Pass","1","","2019-03-07","","","",""
"26859","9001150","104423337","STARBUCKS","Restaurant","1088 YONGE ST","43.678","-79.39026","Pass","1","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-03-06","M - Minor","Notice to Comply","",""
"26860","9001150","104423337","STARBUCKS","Restaurant","1088 YONGE ST","43.678","-79.39026","Pass","1","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-03-06","M - Minor","Notice to Comply","",""
"26861","9014608","104608038","STARBUCKS","Restaurant","485 CHURCH ST","43.66502","-79.38043","Pass","2","","2019-11-14","","","",""
"26862","9014618","104401617","STARBUCKS","Restaurant","4 KING ST W","43.64915","-79.37825","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-02-25","M - Minor","Notice to Comply","",""
"26863","9014618","104557757","STARBUCKS","Restaurant","4 KING ST W","43.64915","-79.37825","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2019-09-04","M - Minor","Notice to Comply","",""
"26864","9014618","104557757","STARBUCKS","Restaurant","4 KING ST W","43.64915","-79.37825","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-09-04","M - Minor","Notice to Comply","",""
"26865","9014618","104634510","STARBUCKS","Restaurant","4 KING ST W","43.64915","-79.37825","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-12-30","M - Minor","Notice to Comply","",""
"26866","9014636","104386245","STARBUCKS","Restaurant","110 BLOOR ST W","43.66951","-79.39211","Pass","1","","2019-01-09","","","",""
"26867","9014646","104542312","STARBUCKS","Restaurant","900 EGLINTON AVE W","43.70082","-79.42752","Pass","1","FAIL TO REMOVE WASTES WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2019-08-14","S - Significant","Corrected During Inspection","",""
"26868","9070094","104501805","STARBUCKS","Food Take Out","218 YONGE ST","43.6534","-79.38002","Pass","2","","2019-06-20","","","",""
"26869","9070094","104615567","STARBUCKS","Food Take Out","218 YONGE ST","43.6534","-79.38002","Pass","2","","2019-11-27","","","",""
"26870","9421791","104390021","STARBUCKS","Restaurant","1842 QUEEN ST E","43.66851","-79.30789","Pass","1","","2019-01-15","","","",""
"26871","9421791","104589184","STARBUCKS","Restaurant","1842 QUEEN ST E","43.66851","-79.30789","Pass","1","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2019-10-15","S - Significant","Corrected During Inspection","",""
"26872","10260639","104403762","STARBUCKS","Restaurant","208 QUEENS QUAY W","43.63987","-79.38142","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-02-05","M - Minor","Notice to Comply","",""
"26873","10260639","104521953","STARBUCKS","Restaurant","208 QUEENS QUAY W","43.63987","-79.38142","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-07-17","M - Minor","Notice to Comply","",""
"26874","10260639","104521953","STARBUCKS","Restaurant","208 QUEENS QUAY W","43.63987","-79.38142","Pass","2","Operate food premise - furniture not arranged to permit maintenance in sanitary condition - Sec. 9","2019-07-17","M - Minor","Notice to Comply","",""
"26875","10260639","104521953","STARBUCKS","Restaurant","208 QUEENS QUAY W","43.63987","-79.38142","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2019-07-17","M - Minor","Notice to Comply","",""
"26876","10271960","104435834","STARBUCKS","Restaurant","85 HANNA AVE","43.64007","-79.41982","Pass","1","","2019-03-26","","","",""
"26877","10271960","104536509","STARBUCKS","Restaurant","85 HANNA AVE","43.64007","-79.41982","Pass","1","","2019-08-08","","","",""
"26878","10277559","104413533","STARBUCKS","Food Take Out","4001 LESLIE ST","43.76963","-79.36246","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-02-20","M - Minor","Notice to Comply","",""
"26879","10277559","104413533","STARBUCKS","Food Take Out","4001 LESLIE ST","43.76963","-79.36246","Pass","2","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2019-02-20","M - Minor","Notice to Comply","",""
"26880","10280922","104504485","STARBUCKS","Restaurant","1020 KINGSTON RD","43.68091","-79.28495","Pass","1","","2019-06-24","","","",""
"26881","10415149","104414937","STARBUCKS","Restaurant","209 VICTORIA ST","43.65494","-79.37868","Pass","2","","2019-02-21","","","",""
"26882","10415149","104617753","STARBUCKS","Restaurant","209 VICTORIA ST","43.65494","-79.37868","Pass","2","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2019-11-29","NA - Not Applicable","Notice to Comply","",""
"26883","10415149","104617753","STARBUCKS","Restaurant","209 VICTORIA ST","43.65494","-79.37868","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-11-29","M - Minor","Notice to Comply","",""
"26884","10415149","104617753","STARBUCKS","Restaurant","209 VICTORIA ST","43.65494","-79.37868","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-11-29","M - Minor","Notice to Comply","",""
"26885","10415149","104617753","STARBUCKS","Restaurant","209 VICTORIA ST","43.65494","-79.37868","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2019-11-29","S - Significant","Corrected During Inspection","",""
"26886","10415149","104617753","STARBUCKS","Restaurant","209 VICTORIA ST","43.65494","-79.37868","Pass","2","SANITIZE UTENSILS IN QUATERNARY AMMONIUM COMPOUND SOLUTION OF LESS THAN 200 P.P.M. - SEC. 19(C) ","2019-11-29","S - Significant","Corrected During Inspection","",""
"26887","10446741","104452759","STARBUCKS","Food Take Out","176 YONGE ST","43.65233","-79.37933","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-04-16","M - Minor","Notice to Comply","",""
"26888","10446741","104452759","STARBUCKS","Food Take Out","176 YONGE ST","43.65233","-79.37933","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2019-04-16","M - Minor","Notice to Comply","",""
"26889","10446741","104452759","STARBUCKS","Food Take Out","176 YONGE ST","43.65233","-79.37933","Pass","2","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2019-04-16","M - Minor","Notice to Comply","",""
"26890","10446741","104604169","STARBUCKS","Food Take Out","176 YONGE ST","43.65233","-79.37933","Pass","2","","2019-11-06","","","",""
"26891","10470524","104483876","STARBUCKS","Food Take Out","808 YORK MILLS RD","43.75364","-79.35785","Pass","1","","2019-05-30","","","",""
"26892","10474169","104400083","STARBUCKS","Restaurant","1750 FINCH AVE E","43.79579","-79.34899","Pass","1","Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ","2019-01-30","M - Minor","Notice to Comply","",""
"26893","10474169","104400083","STARBUCKS","Restaurant","1750 FINCH AVE E","43.79579","-79.34899","Pass","1","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2019-01-30","M - Minor","Notice to Comply","",""
"26894","10490733","104393030","STARBUCKS","Restaurant","655 DIXON RD","43.68937","-79.57798","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2019-01-18","NA - Not Applicable","Notice to Comply","",""
"26895","10490733","104555113","STARBUCKS","Restaurant","655 DIXON RD","43.68937","-79.57798","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-08-30","M - Minor","Notice to Comply","",""
"26896","10490733","104555113","STARBUCKS","Restaurant","655 DIXON RD","43.68937","-79.57798","Pass","2","Operate food premise - appliances not arranged to permit maintenance in sanitary condition - Sec. 9","2019-08-30","M - Minor","Notice to Comply","",""
"26897","10492725","104502518","STARBUCKS","Restaurant","66 WELLINGTON ST W","43.64724","-79.38123","Pass","1","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-06-19","M - Minor","Notice to Comply","",""
"26898","10492725","104617890","STARBUCKS","Restaurant","66 WELLINGTON ST W","43.64724","-79.38123","Pass","1","","2019-12-02","","","",""
"26899","10513308","104384307","STARBUCKS","Restaurant","338 ADELAIDE ST W, Unit-2","43.64753","-79.39261","Pass","2","","2019-01-08","","","",""
"26900","10525160","104427460","STARBUCKS","Restaurant","341 YONGE ST","43.6577","-79.38113","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-03-13","M - Minor","Notice to Comply","",""
"26901","10528539","104362329","STARBUCKS","Food Court Vendor","205 HUMBER COLLEGE BLVD","43.72917","-79.60684","Pass","2","","2019-01-15","","","",""
"26902","10528539","104620151","STARBUCKS","Food Court Vendor","205 HUMBER COLLEGE BLVD","43.72917","-79.60684","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-12-04","M - Minor","Notice to Comply","",""
"26903","10557478","104408794","STARBUCKS","Food Take Out","65 FRONT ST W","43.64528","-79.38049","Pass","2","","2019-02-12","","","",""
"26904","10557478","104469486","STARBUCKS","Food Take Out","65 FRONT ST W","43.64528","-79.38049","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2019-05-10","M - Minor","Notice to Comply","",""
"26905","10560181","104579680","STARBUCKS","Food Take Out","1417 DANFORTH AVE","43.68236","-79.32724","Pass","1","","2019-10-04","","","",""
"26906","10568609","104486909","STARBUCKS","Restaurant","661 UNIVERSITY AVE","43.65946","-79.38955","Pass","2","","2019-06-04","","","",""
"26907","10568609","104554796","STARBUCKS","Restaurant","661 UNIVERSITY AVE","43.65946","-79.38955","Pass","2","","2019-08-30","","","",""
"26908","10580548","104443008","STARBUCKS","Food Take Out","3155 LAKE SHORE BLVD W","43.59757","-79.51764","Pass","2","","2019-04-03","","","",""
"26909","10580548","104538654","STARBUCKS","Food Take Out","3155 LAKE SHORE BLVD W","43.59757","-79.51764","Pass","2","","2019-08-09","","","",""
"26910","10583948","104419868","STARBUCKS","Restaurant","2 ST CLAIR AVE E","43.68837","-79.39385","Pass","2","Fail to protect against harbouring of pests - Sec. 13(1)","2019-03-01","S - Significant","Notice to Comply","",""
"26911","10583948","104419868","STARBUCKS","Restaurant","2 ST CLAIR AVE E","43.68837","-79.39385","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-03-01","M - Minor","Notice to Comply","",""
"26912","10583948","104419898","STARBUCKS","Restaurant","2 ST CLAIR AVE E","43.68837","-79.39385","Pass","2","","2019-03-04","","","",""
"26913","10583948","104576135","STARBUCKS","Restaurant","2 ST CLAIR AVE E","43.68837","-79.39385","Pass","2","","2019-09-30","","","",""
"26914","10591850","104438762","STARBUCKS","Restaurant","351 KING ST E","43.65163","-79.36521","Pass","2","","2019-03-27","","","",""
"26915","10591850","104570952","STARBUCKS","Restaurant","351 KING ST E","43.65163","-79.36521","Pass","2","","2019-12-10","","","",""
"26916","10593727","104473596","STARBUCKS","Food Take Out","1 KINGS COLLEGE CRCL","43.66104","-79.39499","Pass","2","","2019-05-16","","","",""
"26917","10593727","104572080","STARBUCKS","Food Take Out","1 KINGS COLLEGE CRCL","43.66104","-79.39499","Pass","2","","2019-09-24","","","",""
"26918","10599360","104620314","STARBUCKS","Restaurant","950 DIXON RD","43.68729","-79.59871","Pass","2","","2019-12-04","","","",""
"26919","10601061","104418007","STARBUCKS","Restaurant","2901 BAYVIEW AVE","43.76923","-79.38837","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2019-02-27","M - Minor","Notice to Comply","",""
"26920","10605130","104428050","STARBUCKS","Restaurant","1960 QUEEN ST E","43.66974","-79.30218","Pass","1","","2019-03-13","","","",""
"26921","10605130","104602067","STARBUCKS","Restaurant","1960 QUEEN ST E","43.66974","-79.30218","Pass","1","","2019-11-04","","","",""
"26922","10615557","104438226","STARBUCKS","Food Store (Convenience/Variety)","2208 LAKE SHORE BLVD W","43.62261","-79.48218","Pass","2","","2019-03-27","","","",""
"26923","10618700","104416582","STARBUCKS","Restaurant","1320 CASTLEFIELD AVE, Unit-D1","43.69862","-79.462","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-03-05","M - Minor","Notice to Comply","",""
"26924","10618700","104416582","STARBUCKS","Restaurant","1320 CASTLEFIELD AVE, Unit-D1","43.69862","-79.462","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2019-03-05","M - Minor","Notice to Comply","",""
"26925","10618700","104607478","STARBUCKS","Restaurant","1320 CASTLEFIELD AVE, Unit-D1","43.69862","-79.462","Pass","2","","2019-12-10","","","",""
"26926","10626278","104507980","STARBUCKS","Restaurant","925 DIXON RD","43.68623","-79.59633","Pass","1","","2019-06-28","","","",""
"26927","10626278","104561919","STARBUCKS","Restaurant","925 DIXON RD","43.68623","-79.59633","Pass","1","","2019-09-10","","","",""
"26928","10654159","104384669","STARBUCKS","Food Take Out","1230 QUEEN ST W","43.64265","-79.42802","Pass","2","","2019-01-08","","","",""
"26929","10654159","104521908","STARBUCKS","Food Take Out","1230 QUEEN ST W","43.64265","-79.42802","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-07-17","M - Minor","Notice to Comply","",""
"26930","10661220","104402558","STARBUCKS","Food Take Out","439 UNIVERSITY AVE","43.65446","-79.38735","Pass","2","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2019-02-01","S - Significant","Notice to Comply","",""
"26931","10661220","104402593","STARBUCKS","Food Take Out","439 UNIVERSITY AVE","43.65446","-79.38735","Pass","2","","2019-02-06","","","",""
"26932","10661220","104604222","STARBUCKS","Food Take Out","439 UNIVERSITY AVE","43.65446","-79.38735","Pass","2","FAIL TO REMOVE WASTES WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2019-11-12","S - Significant","Corrected During Inspection","",""
"26933","10670606","104470491","STARBUCKS","Restaurant","100 LYNN WILLIAMS ST","43.63958","-79.41727","Pass","2","","2019-05-13","","","",""
"26934","10670606","104536814","STARBUCKS","Restaurant","100 LYNN WILLIAMS ST","43.63958","-79.41727","Pass","2","","2019-08-07","","","",""
"26935","10687186","104569696","STARBUCKS","Food Take Out","101 EGLINTON AVE E","43.70724","-79.3947","Pass","3","","2019-09-18","","","",""
"26936","10690866","104596166","STARBUCKS","Food Take Out","3671 DUNDAS ST W","43.66544","-79.49587","Pass","1","","2019-10-25","","","",""
"26937","9334911","104617023","STARBUCKS","Restaurant","2 BLOOR ST E, Suite- C3","43.67073","-79.38555","Pass","1","","2019-11-28","","","",""
"26938","10533296","104588924","STARBUCKS","Restaurant","300 FRONT ST W","43.64406","-79.38944","Pass","2","","2019-10-15","","","",""
"26939","10631293","104506718","STARBUCKS","Restaurant","111 PRINCES BLVD","43.6335","-79.41289","Pass","1","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2019-06-27","NA - Not Applicable","Notice to Comply","",""
"26940","10641990","104500820","STARBUCKS","Food Take Out","1800 SHEPPARD AVE E, Unit-1033","43.77775","-79.3445","Pass","2","","2019-06-19","","","",""
"26941","10666910","104445269","STARBUCKS","Food Take Out","444 YONGE ST","43.66062","-79.38404","Pass","2","","2019-04-05","","","",""
"26942","10666910","104515960","STARBUCKS","Food Take Out","444 YONGE ST","43.66062","-79.38404","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-07-09","M - Minor","Notice to Comply","",""
"26943","10673290","104487875","STARBUCKS","Food Take Out","2575 ST CLAIR AVE W, Bldg-1","43.66739","-79.48891","Pass","2","","2019-06-05","","","",""
"26944","10673290","104610422","STARBUCKS","Food Take Out","2575 ST CLAIR AVE W, Bldg-1","43.66739","-79.48891","Pass","2","","2019-11-19","","","",""
"26945","10657807","104444805","STARBUCKS (INSIDE LONGOS)","Food Take Out","15 YORK ST","43.64305","-79.38021","Pass","2","","2019-04-05","","","",""
"26946","10657807","104568075","STARBUCKS (INSIDE LONGOS)","Food Take Out","15 YORK ST","43.64305","-79.38021","Pass","2","","2019-09-18","","","",""
"26947","10668600","104456989","STARBUCKS (LONGO'S)","Food Take Out","111 ELIZABETH ST","43.65484","-79.38468","Pass","2","","2019-04-24","","","",""
"26948","10668600","104515728","STARBUCKS (LONGO'S)","Food Take Out","111 ELIZABETH ST","43.65484","-79.38468","Pass","2","","2019-07-09","","","",""
"26949","10580297","104400085","STARBUCKS - D BUILDING","Food Take Out","1750 FINCH AVE E","43.79579","-79.34899","Pass","1","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2019-01-30","S - Significant","Corrected During Inspection","",""
"26950","10580297","104400085","STARBUCKS - D BUILDING","Food Take Out","1750 FINCH AVE E","43.79579","-79.34899","Pass","1","Operate food premise - appliances not constructed to permit cleaning - Sec. 9","2019-01-30","M - Minor","Notice to Comply","",""
"26951","10580297","104400085","STARBUCKS - D BUILDING","Food Take Out","1750 FINCH AVE E","43.79579","-79.34899","Pass","1","Operate food premise - equipment not arranged to permit maintenance in sanitary condition - Sec. 9","2019-01-30","M - Minor","Notice to Comply","",""
"26952","9055705","104406464","STARBUCKS 4291","Restaurant","2940 BLOOR ST W","43.64846","-79.50769","Pass","2","","2019-02-11","","","",""
"26953","10504775","104401388","STARBUCKS CITYPLACE","Restaurant","2 SPADINA AVE","43.63955","-79.39309","Pass","2","","2019-01-31","","","",""
"26954","10504775","104533484","STARBUCKS CITYPLACE","Restaurant","2 SPADINA AVE","43.63955","-79.39309","Pass","2","Operate food premise - equipment not arranged to permit cleaning - Sec. 9","2019-08-01","M - Minor","Notice to Comply","",""
"26955","10203876","104495663","STARBUCKS COFFE","Restaurant","1545 BAYVIEW AVE","43.70524","-79.37464","Pass","1","","2019-06-14","","","",""
"26956","9014609","104400937","STARBUCKS COFFEE","Restaurant","444 EGLINTON AVE W","43.70416","-79.41189","Pass","1","","2019-05-24","","","",""
"26957","9014625","104552352","STARBUCKS COFFEE","Restaurant","20 WILLIAM KITCHEN RD","43.77215","-79.28284","Pass","1","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2019-08-27","NA - Not Applicable","Notice to Comply","",""
"26958","9014625","104625028","STARBUCKS COFFEE","Restaurant","20 WILLIAM KITCHEN RD","43.77215","-79.28284","Pass","1","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2019-12-11","M - Minor","Notice to Comply","",""
"26959","9014625","104625028","STARBUCKS COFFEE","Restaurant","20 WILLIAM KITCHEN RD","43.77215","-79.28284","Pass","1","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2019-12-11","M - Minor","Notice to Comply","",""
"26960","9029558","104405710","STARBUCKS COFFEE","Restaurant","43 MILNER AVE","43.78545","-79.25463","Pass","2","","2019-02-07","","","",""
"26961","9029558","104465327","STARBUCKS COFFEE","Restaurant","43 MILNER AVE","43.78545","-79.25463","Pass","2","","2019-05-06","","","",""
"26962","9029558","104634518","STARBUCKS COFFEE","Restaurant","43 MILNER AVE","43.78545","-79.25463","Pass","2","","2019-12-30","","","",""
"26963","9031124","104408603","STARBUCKS COFFEE","Food Take Out","555 UNIVERSITY AVE","43.65737","-79.38744","Pass","3","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2019-02-12","M - Minor","Notice to Comply","",""
"26964","9031124","104480900","STARBUCKS COFFEE","Food Take Out","555 UNIVERSITY AVE","43.65737","-79.38744","Pass","3","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2019-05-27","M - Minor","Notice to Comply","",""
"26965","9031124","104533536","STARBUCKS COFFEE","Food Take Out","555 UNIVERSITY AVE","43.65737","-79.38744","Pass","3","","2019-08-01","","","",""
"26966","9031124","104560985","STARBUCKS COFFEE","Food Take Out","555 UNIVERSITY AVE","43.65737","-79.38744","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2019-09-09","M - Minor","Notice to Comply","",""
"26967","9031124","104560985","STARBUCKS COFFEE","Food Take Out","555 UNIVERSITY AVE","43.65737","-79.38744","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-09-09","M - Minor","Notice to Comply","",""
"26968","10188398","104415736","STARBUCKS COFFEE","Restaurant","130 SPADINA AVE","43.64764","-79.39629","Pass","1","","2019-02-22","","","",""
"26969","10198644","104404464","STARBUCKS COFFEE","Restaurant","1005 KING ST W","43.64111","-79.41491","Pass","1","","2019-02-06","","","",""
"26970","10198644","104569347","STARBUCKS COFFEE","Restaurant","1005 KING ST W","43.64111","-79.41491","Pass","1","","2019-09-19","","","",""
"26971","10198989","104505607","STARBUCKS COFFEE","Restaurant","941 COLLEGE ST","43.65357","-79.42641","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-06-25","M - Minor","Notice to Comply","",""
"26972","10198989","104561048","STARBUCKS COFFEE","Restaurant","941 COLLEGE ST","43.65357","-79.42641","Pass","2","","2019-09-09","","","",""
"26973","10215880","104525930","STARBUCKS COFFEE","Restaurant","3081 BLOOR ST W","43.64655","-79.51399","Pass","1","","2019-07-24","","","",""
"26974","10234911","104387804","STARBUCKS COFFEE","Restaurant","65 WICKSTEED AVE, Unit-300","43.71053","-79.36178","Pass","1","","2019-01-11","","","",""
"26975","10250765","104389132","STARBUCKS COFFEE","Restaurant","2201 DUNDAS ST W","43.65355","-79.4515","Pass","1","","2019-01-14","","","",""
"26976","10316225","104634978","STARBUCKS COFFEE","Restaurant","638 SHEPPARD AVE W, Unit-A","43.75534","-79.44086","Pass","1","","2019-12-31","","","",""
"26977","10335091","104381938","STARBUCKS COFFEE","Food Take Out","2555 VICTORIA PARK AVE","43.77298","-79.32114","Pass","1","","2019-01-03","","","",""
"26978","10362575","104507722","STARBUCKS COFFEE","Restaurant","235 BLOOR ST E","43.67128","-79.3809","Pass","1","","2019-06-26","","","",""
"26979","10369848","104432063","STARBUCKS COFFEE","Restaurant","65 DUNDAS ST W","43.65601","-79.37845","Pass","2","","2019-03-19","","","",""
"26980","10369848","104610088","STARBUCKS COFFEE","Restaurant","65 DUNDAS ST W","43.65601","-79.37845","Pass","2","","2019-11-19","","","",""
"26981","10412094","104468480","STARBUCKS COFFEE","Restaurant","1 BEDFORD RD","43.66859","-79.39761","Pass","1","","2019-05-09","","","",""
"26982","10449732","104543895","STARBUCKS COFFEE","Restaurant","3252 YONGE ST","43.72981","-79.40373","Pass","2","","2019-08-16","","","",""
"26983","10480018","104440015","STARBUCKS COFFEE","Restaurant","374 EVANS AVE","43.61605","-79.5258","Pass","1","","2019-03-29","","","",""
"26984","10480018","104583030","STARBUCKS COFFEE","Restaurant","374 EVANS AVE","43.61605","-79.5258","Pass","1","","2019-10-09","","","",""
"26985","10481906","104559134","STARBUCKS COFFEE","Restaurant","47 CHARLES ST W","43.66819","-79.38834","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2019-11-07","M - Minor","Notice to Comply","",""
"26986","10498582","104405677","STARBUCKS COFFEE","Restaurant","3563 LAKE SHORE BLVD W","43.59424","-79.53333","Pass","2","","2019-02-07","","","",""
"26987","10511634","104468554","STARBUCKS COFFEE","Restaurant","10 LOWER SPADINA AVE","43.63786","-79.39224","Pass","1","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2019-05-09","M - Minor","Notice to Comply","",""
