""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"22205","9013680","104992974","SEATON BUTCHERS","Butcher Shop","236 QUEEN ST E","43.65478","-79.36871","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-20","M - Minor","Notice to Comply","",""
"22206","9013680","104992974","SEATON BUTCHERS","Butcher Shop","236 QUEEN ST E","43.65478","-79.36871","Pass","2","Fail to maintain records of pest control measures taken - Sec. 13(2)","2022-06-20","S - Significant","Notice to Comply","",""
"22207","9013680","104993322","SEATON BUTCHERS","Butcher Shop","236 QUEEN ST E","43.65478","-79.36871","Pass","2","","2022-06-23","","","",""
"22208","9012892","104982738","SEATON HOUSE","Institutional Food Services","1651 SHEPPARD AVE W","43.74262","-79.49628","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-06-02","M - Minor","Notice to Comply","",""
"22209","9012892","104982738","SEATON HOUSE","Institutional Food Services","1651 SHEPPARD AVE W","43.74262","-79.49628","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-02","M - Minor","Notice to Comply","",""
"22210","9013681","105073789","SEATON HOUSE HOSTEL","Boarding / Lodging Home - Kitchen","339 GEORGE ST","43.65996","-79.37427","Pass","3","","2022-11-16","","","",""
"22211","9392603","105059027","SEATOWN WEST INDIAN RESTAURANT AND BAR","Restaurant","2372 EGLINTON AVE E","43.73204","-79.27102","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-10-20","M - Minor","Notice to Comply","",""
"22212","9392603","105059027","SEATOWN WEST INDIAN RESTAURANT AND BAR","Restaurant","2372 EGLINTON AVE E","43.73204","-79.27102","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-20","M - Minor","Notice to Comply","",""
"22213","9392603","105059027","SEATOWN WEST INDIAN RESTAURANT AND BAR","Restaurant","2372 EGLINTON AVE E","43.73204","-79.27102","Pass","2","USE CLOTH NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A)","2022-10-20","M - Minor","Notice to Comply","",""
"22214","10505980","105043559","SEAWITCH FISH AND CHIPS","Restaurant","636 ST CLAIR AVE W","43.68229","-79.42404","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN WASH WATER BETWEEN 60 C AND 71 C - SEC. 20(1)(A)(I) ","2022-09-21","S - Significant","Corrected During Inspection","",""
"22215","10397297","105012307","SECOND CUP","Restaurant","30 BOND ST","43.65366","-79.37768","Pass","3","","2022-07-26","","","",""
"22216","10397297","105069185","SECOND CUP","Restaurant","30 BOND ST","43.65366","-79.37768","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-11-07","M - Minor","Notice to Comply","",""
"22217","10397297","105069185","SECOND CUP","Restaurant","30 BOND ST","43.65366","-79.37768","Pass","3","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2022-11-07","M - Minor","Corrected During Inspection","",""
"22218","10458762","105065229","SECOND CUP","Food Take Out","399 BATHURST ST","43.65371","-79.40606","Pass","2","","2022-11-01","","","",""
"22219","10469441","104951159","SECOND CUP","Restaurant","415 SPADINA RD","43.68883","-79.41244","Pass","2","","2022-03-24","","","",""
"22220","10480115","105058050","SECOND CUP","Food Court Vendor","4841 YONGE ST","43.76226","-79.41083","Pass","1","","2022-10-19","","","",""
"22221","10480724","105066584","SECOND CUP","Food Take Out","30 THE QUEENSWAY","43.63973","-79.45033","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-11-03","S - Significant","Corrected During Inspection","",""
"22222","10511075","104927506","SECOND CUP","Restaurant","60 WESTON RD, UNIT-107","43.67429","-79.47061","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-01-07","M - Minor","Notice to Comply","",""
"22223","10511075","104927506","SECOND CUP","Restaurant","60 WESTON RD, UNIT-107","43.67429","-79.47061","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-01-07","M - Minor","Notice to Comply","",""
"22224","10511075","104927506","SECOND CUP","Restaurant","60 WESTON RD, UNIT-107","43.67429","-79.47061","Pass","2","Fail to protect against harbouring of pests - Sec. 13(1)","2022-01-07","S - Significant","Notice to Comply","",""
"22225","10511075","104927511","SECOND CUP","Restaurant","60 WESTON RD, UNIT-107","43.67429","-79.47061","Pass","2","","2022-01-10","","","",""
"22226","10511075","105081036","SECOND CUP","Restaurant","60 WESTON RD, UNIT-107","43.67429","-79.47061","Pass","2","","2022-11-29","","","",""
"22227","10530937","105007427","SECOND CUP","Food Take Out","777 BAY ST","43.66064","-79.38538","Pass","2","","2022-07-18","","","",""
"22228","10553922","105042455","SECOND CUP","Food Take Out","100 ST GEORGE ST","43.66252","-79.39867","Pass","2","","2022-09-20","","","",""
"22229","10559821","104939385","SECOND CUP","Restaurant","1050 ISLINGTON AVE","43.63429","-79.51984","Pass","2","","2022-02-16","","","",""
"22230","10563262","105058171","SECOND CUP","Food Take Out","214 COLLEGE ST","43.65894","-79.39675","Pass","2","","2022-10-19","","","",""
"22231","10565506","105012033","SECOND CUP","Restaurant","179 COLLEGE ST","43.65905","-79.3942","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-07-26","M - Minor","Notice to Comply","",""
"22232","10565506","105012033","SECOND CUP","Restaurant","179 COLLEGE ST","43.65905","-79.3942","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-07-26","M - Minor","Notice to Comply","",""
"22233","10565506","105012033","SECOND CUP","Restaurant","179 COLLEGE ST","43.65905","-79.3942","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2022-07-26","S - Significant","Corrected During Inspection","",""
"22234","10568020","104964189","SECOND CUP","Restaurant","265 WINCOTT DR","43.6795","-79.54498","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-04-27","M - Minor","Notice to Comply","",""
"22235","10575087","105073329","SECOND CUP","Food Take Out","144 COLLEGE ST","43.65977","-79.39187","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-11-15","NA - Not Applicable","Notice to Comply","",""
"22236","10575087","105073329","SECOND CUP","Food Take Out","144 COLLEGE ST","43.65977","-79.39187","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-11-15","S - Significant","Corrected During Inspection","",""
"22237","10577950","104929255","SECOND CUP","Food Take Out","25 KING ST W","43.64886","-79.37929","Pass","1","","2022-01-13","","","",""
"22238","10577950","105027774","SECOND CUP","Food Take Out","25 KING ST W","43.64886","-79.37929","Pass","1","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-08-23","M - Minor","Corrected During Inspection","",""
"22239","10578308","104934398","SECOND CUP","Restaurant","355 DANFORTH AVE","43.67709","-79.3529","Pass","1","","2022-01-31","","","",""
"22240","10581507","105018412","SECOND CUP","Restaurant","340 COLLEGE ST","43.65745","-79.4034","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-08-08","S - Significant","Corrected During Inspection","",""
"22241","10581507","105018412","SECOND CUP","Restaurant","340 COLLEGE ST","43.65745","-79.4034","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-08-08","S - Significant","Corrected During Inspection","",""
"22242","10581507","105018412","SECOND CUP","Restaurant","340 COLLEGE ST","43.65745","-79.4034","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-08-08","M - Minor","Notice to Comply","",""
"22243","10591539","105081978","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ","2022-12-20","S - Significant","Notice to Comply","",""
"22244","10591539","105081978","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2022-12-20","C - Crucial","Notice to Comply","",""
"22245","10591539","105081978","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","THERMOMETER IN REFRIGERATION EQUIPMENT NOT EASILY READABLE - SEC. 30(B)    ","2022-12-20","S - Significant","Notice to Comply","",""
"22246","10591539","105081978","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","Use handwashing station other than for handwashing of employees - Sec. 7(4)","2022-12-20","S - Significant","Notice to Comply","",""
"22247","10591539","105081978","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-12-20","M - Minor","Notice to Comply","",""
"22248","10591539","105081978","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2022-12-20","M - Minor","Notice to Comply","",""
"22249","10591539","105081978","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-12-20","NA - Not Applicable","Notice to Comply","",""
"22250","10591539","105091095","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-12-22","NA - Not Applicable","Notice to Comply","",""
"22251","10591539","105091095","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-12-22","M - Minor","Notice to Comply","",""
"22252","10611712","105070443","SECOND CUP","Cocktail Bar / Beverage Room","1000 BAY ST, Unit-101","43.66541","-79.38791","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ","2022-11-09","S - Significant","Corrected During Inspection","",""
"22253","10611712","105070443","SECOND CUP","Cocktail Bar / Beverage Room","1000 BAY ST, Unit-101","43.66541","-79.38791","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-11-09","M - Minor","Notice to Comply","",""
"22254","10621548","104967411","SECOND CUP","Restaurant","33 BAY ST, Unit-39B","43.64216","-79.37748","Pass","2","","2022-05-04","","","",""
"22255","10621548","105075765","SECOND CUP","Restaurant","33 BAY ST, Unit-39B","43.64216","-79.37748","Pass","2","","2022-11-18","","","",""
"22256","10623553","105014569","SECOND CUP","Cafeteria - Public Access","2075 BAYVIEW AVE, Flr-M WING","43.7215","-79.37885","Pass","1","","2022-07-29","","","",""
"22257","10623553","105082450","SECOND CUP","Cafeteria - Public Access","2075 BAYVIEW AVE, Flr-M WING","43.7215","-79.37885","Pass","1","","2022-12-01","","","",""
"22258","10625227","105042680","SECOND CUP","Food Take Out","105 ST GEORGE ST","43.66526","-79.39862","Pass","2","","2022-09-20","","","",""
"22259","10638540","105068695","SECOND CUP","Food Take Out","600 UNIVERSITY AVE, Unit-202","43.65751","-79.3903","Pass","3","","2022-11-10","","","",""
"22260","10649541","104983667","SECOND CUP","Restaurant","2340 BLOOR ST W","43.65042","-79.48096","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-06-03","M - Minor","Notice to Comply","",""
"22261","10653977","104983204","SECOND CUP","Restaurant","2592 YONGE ST","43.71464","-79.40032","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-06-02","M - Minor","Notice to Comply","",""
"22262","10659844","104993976","SECOND CUP","Restaurant","544 CHURCH ST","43.66534","-79.38104","Pass","2","","2022-06-21","","","",""
"22263","10678924","104973809","SECOND CUP","Food Take Out","1 DUNDAS ST W","43.6562","-79.38044","Pass","2","","2022-05-16","","","",""
"22264","10678924","105087078","SECOND CUP","Food Take Out","1 DUNDAS ST W","43.6562","-79.38044","Pass","2","","2022-12-12","","","",""
"22265","10699434","104937960","SECOND CUP","Restaurant","255 FRONT ST W","43.64392","-79.38764","Pass","2","","2022-02-11","","","",""
"22266","10699434","105079125","SECOND CUP","Restaurant","255 FRONT ST W","43.64392","-79.38764","Pass","2","","2022-11-23","","","",""
"22267","10736952","104947365","SECOND CUP","Restaurant","5095 YONGE ST","43.76829","-79.41228","Pass","2","","2022-03-14","","","",""
"22268","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","Fail to protect against breeding of pests - Sec. 13(1)","2022-10-27","S - Significant","Notice to Comply","",""
"22269","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","Store ice in unsanitary manner - Sec.  26(5) ","2022-10-27","C - Crucial","Notice to Comply","",""
"22270","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-10-27","S - Significant","Notice to Comply","",""
"22271","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-10-27","M - Minor","Notice to Comply","",""
"22272","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-27","M - Minor","Notice to Comply","",""
"22273","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2022-10-27","S - Significant","Notice to Comply","",""
"22274","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","Fail to retain records of pest control measures taken for one year - Sec. 13(2)","2022-10-27","S - Significant","Notice to Comply","",""
"22275","10742950","105062525","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-10-27","S - Significant","Corrected During Inspection","",""
"22276","10742950","105062576","SECOND CUP","Restaurant","693 WILSON AVE","43.7324","-79.45538","Pass","2","","2022-10-31","","","",""
"22277","10758303","105003602","SECOND CUP","Restaurant","1567 STEELES AVE E","43.80562","-79.38437","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-07-11","NA - Not Applicable","Notice to Comply","",""
"22278","10758303","105003602","SECOND CUP","Restaurant","1567 STEELES AVE E","43.80562","-79.38437","Pass","2","Operate food premise - equipment not constructed to permit cleaning - Sec. 9","2022-07-11","M - Minor","Notice to Comply","",""
"22279","10758303","105003602","SECOND CUP","Restaurant","1567 STEELES AVE E","43.80562","-79.38437","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-07-11","S - Significant","Notice to Comply","",""
"22280","10758303","105003602","SECOND CUP","Restaurant","1567 STEELES AVE E","43.80562","-79.38437","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION AT TEMPERATURE LOWER THAN 24 C - SEC. 19(B) ","2022-07-11","S - Significant","Notice to Comply","",""
"22281","10758303","105003602","SECOND CUP","Restaurant","1567 STEELES AVE E","43.80562","-79.38437","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-07-11","M - Minor","Notice to Comply","",""
"22282","10758303","105003862","SECOND CUP","Restaurant","1567 STEELES AVE E","43.80562","-79.38437","Pass","2","","2022-07-15","","","",""
"22283","10760030","105014549","SECOND CUP","Cafeteria - Public Access","1881 YONGE ST","43.69773","-79.39606","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-07-29","S - Significant","Notice to Comply","",""
"22284","10760030","105014549","SECOND CUP","Cafeteria - Public Access","1881 YONGE ST","43.69773","-79.39606","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-07-29","NA - Not Applicable","Notice to Comply","",""
"22285","10760030","105014582","SECOND CUP","Cafeteria - Public Access","1881 YONGE ST","43.69773","-79.39606","Pass","2","","2022-08-16","","","",""
"22286","10768021","105070502","SECOND CUP","Food Take Out","45 WILLCOCKS ST","43.66119","-79.40076","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-11-09","S - Significant","Corrected During Inspection","",""
"22287","10769298","105080777","SECOND CUP","Restaurant","55 HARBORD ST","43.66286","-79.40104","Pass","2","","2022-11-29","","","",""
"22288","10646919","104978231","SECOND CUP","Restaurant","808 YORK MILLS RD, Unit-F1","43.75364","-79.35785","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-05-25","M - Minor","Notice to Comply","",""
"22289","10646919","104978231","SECOND CUP","Restaurant","808 YORK MILLS RD, Unit-F1","43.75364","-79.35785","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2022-05-25","S - Significant","Notice to Comply","",""
"22290","10646919","104978231","SECOND CUP","Restaurant","808 YORK MILLS RD, Unit-F1","43.75364","-79.35785","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN WASH WATER BETWEEN 60 C AND 71 C - SEC. 20(1)(A)(I) ","2022-05-25","S - Significant","Notice to Comply","",""
"22291","10646919","104978231","SECOND CUP","Restaurant","808 YORK MILLS RD, Unit-F1","43.75364","-79.35785","Pass","2","Store ice in unsanitary manner - Sec.  26(5) ","2022-05-25","C - Crucial","Notice to Comply","",""
"22292","10646919","104978878","SECOND CUP","Restaurant","808 YORK MILLS RD, Unit-F1","43.75364","-79.35785","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-05-27","M - Minor","Notice to Comply","",""
"22293","10585829","105072785","SECOND CUP COFFEE CO.","Restaurant","324 BLOOR ST W","43.66676","-79.40331","Pass","1","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-11-14","M - Minor","Notice to Comply","",""
"22294","10585829","105072785","SECOND CUP COFFEE CO.","Restaurant","324 BLOOR ST W","43.66676","-79.40331","Pass","1","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-11-14","S - Significant","Corrected During Inspection","",""
"22295","10681234","105014155","SECOND CUP COFFEE CO.","Restaurant","289 KING ST W","43.64637","-79.38992","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-07-29","NA - Not Applicable","Notice to Comply","",""
"22296","10681234","105089334","SECOND CUP COFFEE CO.","Restaurant","289 KING ST W","43.64637","-79.38992","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2022-12-16","M - Minor","Notice to Comply","",""
"22297","10681234","105089334","SECOND CUP COFFEE CO.","Restaurant","289 KING ST W","43.64637","-79.38992","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-12-16","NA - Not Applicable","Notice to Comply","",""
"22298","10764224","105041718","SECOND CUP COFFEE CO.","Food Take Out","25 THE WEST MALL, Unit-216","43.61265","-79.55597","Pass","2","","2022-09-19","","","",""
"22299","10771125","105093474","SECOND HARVEST","Food Bank","7 SHEFFIELD ST","43.70401","-79.46955","Pass","2","","2022-12-30","","","",""
"22300","10388251","105077134","SECOND STREET SCHOOL SNACK PROGRAM","Student Nutrition Site","71 SECOND ST","43.60368","-79.49977","Pass","1","","2022-11-22","","","",""
"22301","10327625","104971498","SECOND STREET YMCA SCHOOL AGE PROGRAM","Child Care - Catered","71 SECOND ST","43.60368","-79.49977","Pass","1","","2022-05-11","","","",""
"22302","10640788","105035767","SECOND STUDENT CENTRE","Food Caterer","4700 KEELE ST, Rm-006","43.77342","-79.50234","Pass","2","","2022-09-08","","","",""
"22303","9051308","105048842","SEDAGHAT RESTAURANT","Restaurant","3342 DANFORTH AVE, Unit-4","43.69398","-79.2776","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-09-30","M - Minor","Notice to Comply","",""
"22304","9051308","105048842","SEDAGHAT RESTAURANT","Restaurant","3342 DANFORTH AVE, Unit-4","43.69398","-79.2776","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-09-30","M - Minor","Notice to Comply","",""
"22305","10643379","104983226","SEE-SCAPE","Restaurant","347 KEELE ST","43.6647","-79.46392","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-06-02","M - Minor","Notice to Comply","",""
"22306","10643379","104983226","SEE-SCAPE","Restaurant","347 KEELE ST","43.6647","-79.46392","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-06-02","NA - Not Applicable","Notice to Comply","",""
"22307","10617579","105087912","SEED ALTERNATIVE SCHOOL","Student Nutrition Site","885 DUNDAS ST E","43.66261","-79.34897","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-12-13","M - Minor","Notice to Comply","",""
"22308","10463402","105076189","SEEDS OF HOPE","Community Kitchen (Meal Program)","6 ST JOSEPH ST","43.6661","-79.38564","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2022-11-18","M - Minor","Notice to Comply","",""
"22309","10463402","105076189","SEEDS OF HOPE","Community Kitchen (Meal Program)","6 ST JOSEPH ST","43.6661","-79.38564","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-11-18","M - Minor","Notice to Comply","",""
"22310","9423131","105086441","SEFONIA'S CATERING","Restaurant","2714 DANFORTH AVE","43.6893","-79.29836","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-12-09","M - Minor","Notice to Comply","",""
"22311","10661726","105053110","SEFONIA'S CATERING","Food Caterer","7 PARNELL AVE","43.70551","-79.26575","Pass","3","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2022-11-04","S - Significant","Corrected During Inspection","",""
"22312","9013745","104982693","SEGOVIA MEATS","Food Processing Plant","218 AUGUSTA AVE","43.65487","-79.40215","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-06-01","S - Significant","Corrected During Inspection","",""
"22313","9013745","104982693","SEGOVIA MEATS","Food Processing Plant","218 AUGUSTA AVE","43.65487","-79.40215","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-06-01","M - Minor","Notice to Comply","",""
"22314","9406082","104996185","SEIF HALAL FOOD MARKET","Butcher Shop","2371 WESTON RD, Unit-C","43.70665","-79.53171","Pass","2","","2022-06-24","","","",""
"22315","10766591","105059156","SELAM CONVENIENCE & GROCERY STORE","Supermarket","2871 KEELE ST","43.73293","-79.48312","Pass","1","","2022-10-20","","","",""
"22316","10691199","104995020","SELAM RESTAURANT AND LOUNGE","Restaurant","812 BLOOR ST W","43.66274","-79.42268","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-06-22","S - Significant","Corrected During Inspection","",""
"22317","10691199","104995020","SELAM RESTAURANT AND LOUNGE","Restaurant","812 BLOOR ST W","43.66274","-79.42268","Pass","3","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2022-06-22","S - Significant","Corrected During Inspection","",""
"22318","10691199","104995020","SELAM RESTAURANT AND LOUNGE","Restaurant","812 BLOOR ST W","43.66274","-79.42268","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2022-06-22","M - Minor","Notice to Comply","",""
"22319","9045993","105032509","SELECT BAKERY PATISSERIE","Bakery","405 DONLANDS AVE","43.69413","-79.34253","Pass","2","","2022-08-31","","","",""
"22320","10671042","104819056","SELECT FINE FOODS","Food Store (Convenience/Variety)","323 RICHMOND ST E, Unit-3","43.65338","-79.36909","Pass","1","","2022-07-07","","","",""
"22321","10641651","105027501","SELECT SANDWICH","Restaurant","5775 YONGE ST, Bldg-0","43.78332","-79.41605","Pass","2","","2022-08-23","","","",""
"22322","10763357","105035830","SELVA RESTAURANT","Restaurant","221 RICHMOND ST W","43.64917","-79.38955","Pass","3","","2022-09-08","","","",""
"22323","9013772","104968830","SELWYN COMMUNITY CHILD CARE CENTRE","Child Care - Catered","1 SELWYN AVE","43.70845","-79.30633","Pass","2","","2022-05-06","","","",""
"22324","9013772","105084536","SELWYN COMMUNITY CHILD CARE CENTRE","Child Care - Catered","1 SELWYN AVE","43.70845","-79.30633","Pass","2","","2022-12-06","","","",""
"22325","10693876","104958736","SEMPRE","Restaurant","3038 BLOOR ST W","43.64738","-79.51255","Pass","2","Food premise not maintained with ceilings in good repair in food-handling room - Sec. 7(1)(g)  ","2022-04-13","M - Minor","Notice to Comply","",""
"22326","10693876","105055863","SEMPRE","Restaurant","3038 BLOOR ST W","43.64738","-79.51255","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-10-14","M - Minor","Notice to Comply","",""
