unified_est_id,est_name,address,source
10840015.0,AUTHENTIC DHAKAIYA TASTE,41 Lebovic Ave Unit-A122 None,manual_confirmed
10851516.0,AVANT,"1 BLOOR ST E, Unit-1A None M4W 1A9",manual_confirmed
10830821.0,AYOKA-ADE AFRICAN DELICACIES,1009 Albion Rd None M9V 1A6,manual_confirmed
10805736.0,AZUL,100 King St W Bldg-0118 M5X 1K7,manual_confirmed
10825916.0,AZUL,65 Front St W None M5J 1E6,manual_confirmed
10808600.0,AZURA,162 Danforth Ave None M4K 1N1,manual_confirmed
10774588.0,BA NOI,806 Bloor St W None M6G 1L9,manual_confirmed
10856095.0,BABEL FINE FOODS,6620 Finch Ave W Unit-10 M9V 5H7,manual_confirmed
10815162.0,BAD EGG,294 Richmond St E Unit-102 M5A 1P5,manual_confirmed
10809094.0,BAGELS ON FIRE,486 Front St W Unit-WM54 M5V 0V2,manual_confirmed
10809990.0,BAHN MI VINA,1231 Dundas St W None M6J 1X6,manual_confirmed
10859324.0,BANYAN SOUTHERN CHINESE FOOD,5 Northtown Way Unit-11 M2N 7A1,manual_confirmed
10803446.0,BAO HOUSE,5336 Yonge St None M2N 5P9,manual_confirmed
10779169.0,BAOZI KE,4400 Sheppard Ave E Unit-13 M1S 5J5,manual_confirmed
10864062.0,BARBURRITO,1530 Albion Rd Unit-96A M9V 1B4,manual_confirmed
10851393.0,BARBURRITO,2261 Islington Ave Unit-103 M9W 3W6,manual_confirmed
10847043.0,BARBURRITO,4918 Yonge St None M2N 5N5,manual_confirmed
10835449.0,BARBURRITO,200 Elizabeth St Bldg-1 M5G 2C4,manual_confirmed
10827234.0,BARBURRITO,419 Yonge St Ste-419 M5B 1T1,manual_confirmed
10822326.0,BARBURRITO,1684 Danforth Ave None M4C 1H6,manual_confirmed
10806153.0,BARBURRITO,700 Lawrence Ave W Unit-230 M6A 3B4,manual_confirmed
10772351.0,BARBURRITO,2435 Kingston Rd None M1N 1V4,manual_confirmed
10805045.0,BARISTA,200 Bloor St E None M4W 1E5,manual_confirmed
10826039.0,BARONESS,287 College St None M5T 1S2,manual_confirmed
10847911.0,BASS LOUNGE,91 Rylander Blvd Unit-1001A M1B 5M5,manual_confirmed
10723817.0,BAZHEN HOTPOT,3355 Steeles Ave E Unit 1-3 M2H 0A7,manual_confirmed
10848702.0,BEAM'S,1973 QUEEN ST E None M4L 1H9,manual_confirmed
10780043.0,BELLA NAPOLI CUCINA ITALIANA,"557 Dixon Rd 111, 112, 113 M9W 6K1",manual_confirmed
10825006.0,BELLE ISLE,1455 Gerrard St E None M4L 1Z9,manual_confirmed
10774855.0,BELLY BUSTER SUBMARINES,380 BLOOR ST W None M5S 1X2,manual_confirmed
10809790.0,BELLY BUSTER SUBMARINES,1121 CASTLEFIELD AVE None M6B 1E8,manual_confirmed
10823188.0,BEP VIET,738 Gerrard St E None M4M 1Y3,manual_confirmed
10844733.0,BERGAMOS BY BRY FOODS,806 COLLEGE ST None M6G 1C8,manual_confirmed
10809235.0,BHK ROLL,444 Yonge St Bldg-1 M5B 2H4,manual_confirmed
10840978.0,BIG MAO,5519 Yonge St None M2N 5S3,manual_confirmed
10821539.0,BIGBELLY GREEK STREET FOOD,3111 Dufferin St Unit-107 M6A 2S7,manual_confirmed
10831249.0,BLANCO CANTINA,384 Bloor St W None M5S 1X2,manual_confirmed
10813388.0,BLESSING AFRICAN FOOD,1007 Albion Rd None M9V 1A6,manual_confirmed
10833866.0,BLOOMING SPICE FISH HOUSE,325 Bamburgh Crcl Unit-A106 M1W 3Y1,manual_confirmed
10849368.0,BLU RISTORANTE & LOUNGE,214 King St W None M5H 3S6,manual_confirmed
10797543.0,BOCA BRUNCH,488 Cosburn Ave None M4J 2N5,manual_confirmed
10781804.0,BOCCACIO RISTORANTE ITALIANO,901 Lawrence Ave W None M6A 1C3,manual_confirmed
10792526.0,BOMBA GELATO,93 Front St E None M5E 1C3,manual_confirmed
10810124.0,BOMOU,1075 Yonge St None M4W 2L2,manual_confirmed
10833041.0,BONJUK,4841 Yonge St Unit-119 M2N 5X2,manual_confirmed
10832716.0,BOVINE WINE LOUNGE,65 Front St W None M5J 1E6,manual_confirmed
10816100.0,BOXCAR SOCIAL,505 Richmond St W Unit-3 M5V 1Y3,manual_confirmed
10830279.0,BOXCAR SOCIAL,1208 Yonge St None M4T 1W1,manual_confirmed
10850821.0,BREWNTO,1020 ST CLAIR AVE W None M6E 1A4,manual_confirmed
10792323.0,BRGR BARN,1075 Martin Grove Rd None M9W 4W6,manual_confirmed
10855868.0,BRICKHOUSE WAFFLE,"641 BAY ST, Unit-2 None M5G 1M7",manual_confirmed
10858587.0,BROKEN RICE,613 Yonge St None M4Y 1Z5,manual_confirmed
10842467.0,BROWN DONKATSU,487 Bloor St W None M5S 1Y2,manual_confirmed
10793209.0,BUDDHA BELLY,200 Front St W Unit-F008 M5V 3K2,manual_confirmed
10776596.0,BUONO RISTORANTE,1566 Bayview Ave None M4G 3B7,manual_confirmed
10812788.0,BURRITO BOYS,572 Rogers Rd None M6M 1B6,manual_confirmed
10830628.0,BURRITO BOYZ,811 Yonge St None M4W 2G9,manual_confirmed
10863092.0,BURRITO BOYZ,335 YONGE ST None M5B 1R7,manual_confirmed
10844001.0,BURRITO BOYZ,489 Queen St W None M5V 2B4,manual_confirmed
10784423.0,BURRITO BOYZ,3803 Lake Shore Blvd W None M8W 1R2,manual_confirmed
10789915.0,BURRITO HOUZ,10 Mallard Rd Unit-C112 M3B 0A7,manual_confirmed
10828467.0,CAFFE DEMETRES,2962 Bloor St W None M8X 1B7,manual_confirmed
10844579.0,CAFFE TAZZA,11 Tippett Rd Unit-19 M3H 2V1,manual_confirmed
10841286.0,CAFFE'IN,252 Bloor St W None M5S 1V5,manual_confirmed
10819855.0,CAFFE'IN,100 St George St None M5S 3G3,manual_confirmed
10858728.0,CAFFEO,405 RICHMOND ST W None M5V 1X3,manual_confirmed
10827225.0,CAKETORONTO,"2727 STEELES AVE W, Unit-101 None M3J 3G9",manual_confirmed
10852737.0,CALII LOVE,65 Queen St W None M5H 2M5,manual_confirmed
10846145.0,CAPRAE & SUIDAE,3359 YONGE ST None M4N 2M6,manual_confirmed
10778996.0,CAPTAIN AZZA,3300 Bloor St W Unit-FC4 M8X 2X3,manual_confirmed
10808117.0,CAPTAIN NEON,220 Yonge St None M5B 2H1,manual_confirmed
10846464.0,CAPYBARA,2323 Bloor St W Unit-105 M6S 4W1,manual_confirmed
10838488.0,CARIBBEAN ESSENCE,"750 OAKDALE RD, Unit-1 None M3N 2Z4",manual_confirmed
10802704.0,CARIBBEAN HOTPOT,"1 EGLINTON SQ, Unit-143 None M1L 2K1",manual_confirmed
10843582.0,CARIBBEAN QUEEN FINE DINING & TAKE-OUT,10 Bradstock Rd None M9M 1M8,manual_confirmed
10808541.0,CARIBBEAN QUEEN JERK,2079 Lawrence Ave W None M9N 1H7,manual_confirmed
10856045.0,CHA CHENG TEALATO,56 Wellesley St W None M5S 2S3,manual_confirmed
10794937.0,CHA MIAO,5373 Yonge St None M2N 5R6,manual_confirmed
10831243.0,CHAI  SAMOSA & CHAAT,1291 Gerrard St E None M4L 1Y8,manual_confirmed
10832691.0,CHAINSMOKER URBAN HALAL BARBECUE,1892 Lawrence Ave E None M1R 2Y5,manual_confirmed
10793213.0,CHAMPION DONER,3300 Keele St None None,manual_confirmed
10857694.0,CHAPAYON,4909 Yonge St Unit-B M2N 5N4,manual_confirmed
10845228.0,CHARMAINE SWEETS,939 Eglinton Ave E None M4G 4E8,manual_confirmed
10808960.0,CHATIME BLOOR,341 Bloor St W None M5S 1W8,manual_confirmed
10835902.0,CHATOREY,69 Lebovic Ave Unit-B106 None,manual_confirmed
10844230.0,CHATPATEY,41 Lebovic Ave Unit-A126 None,manual_confirmed
10789936.0,CHEESYPLACE,2940 Bloor St W None M8X 1B6,manual_confirmed
10810127.0,CHENGDU STREET FOOD,405 Dundas St W None M5T 1G6,manual_confirmed
10815295.0,CHICHA SAN CHEN,112 Elizabeth St Unit-3 M5G 1P5,manual_confirmed
10848769.0,CHICHOP,2352 Yonge St None M4P 2E6,manual_confirmed
10839188.0,CHINESE AND VIETNAMESE FOOD,40 Carl Hall Rd Unit-E21 M3K 2C1,manual_confirmed
10800168.0,CHINESE CRISPY BEEF PIE,"384 YONGE ST, Bsmt-53 None M5B 1S8",manual_confirmed
10831784.0,CHINESE FLAVORS,554 Sheppard Ave W None M3H 2R9,manual_confirmed
10837241.0,CHIT CHAAT,438 Horner Ave Unit-A M8W 2B3,manual_confirmed
10847458.0,CHOCOLATE EH,"6464 YONGE ST, Unit-106K None M2M 3X4",manual_confirmed
10807969.0,CHOJU,5210 YONGE ST None M2N 5P6,manual_confirmed
10834226.0,CHUNG CHUN RICE DOG,372 Yonge St Bldg-2 M5B 1S6,manual_confirmed
10850797.0,CHUNG'S CARIBBEAN,4205 Keele St Unit-7 M3J 3T8,manual_confirmed
10856781.0,CHUNGCHUN RICE DOG,11 Byng Ave Unit-35 None,manual_confirmed
10806622.0,CHUNGCHUN RICE DOG WELLESLEY,582 Yonge St None M4Y 1Z3,manual_confirmed
10796919.0,CITIZEN PAAN MAHAL,4820 Sheppard Ave E Unit-21 M1S 5M8,manual_confirmed
10821187.0,CIVIL WORKS,505 Richmond St W Unit-R3U M5V 1Y3,manual_confirmed
10776659.0,CKTL & CO.,330 Bay St Unit-100 M5H 2S8,manual_confirmed
10846853.0,COAST TO COAST SEAFOOD,760 COLLEGE ST None M6G 1C4,manual_confirmed
10792791.0,COMMA,490 Queen St W None M5V 2B3,manual_confirmed
10806871.0,COMPTON AVE,1282 DUNDAS ST W None M6J 1X7,manual_confirmed
10796997.0,CONG CAPHE,424 Bloor St W None M5S 1X5,manual_confirmed
10859435.0,CONTEAGO,1365 Wilson Ave None M3M 1H7,manual_confirmed
10832604.0,CORAL RESTOBAR,1375 Danforth Rd Unit-11-12 M1J 1G7,manual_confirmed
10862769.0,CORDUROY,1012 Queen St E None M4M 1K1,manual_confirmed
10854324.0,CRANZ EMPANADAS,3588 Dufferin St None M3K 1N1,manual_confirmed
10793941.0,CREPE DELICIOUS,220 Yonge St Unit-F016 M5B 2H1,manual_confirmed
10822780.0,CREPE DELICIOUS,2641 LAWRENCE AVE E None M1P 22,manual_confirmed
10798657.0,CRUDO,1451 Royal York Rd Unit-102 M9P 3B2,manual_confirmed
10854273.0,CSK (CHAAT. SHAKES. KATHI),208 Queens Quay  W None M5J 2Y5,manual_confirmed
10808191.0,CU TTEOKBOKKI,5369 Yonge St None M2N 5R6,manual_confirmed
10792788.0,CUCKOO CAKERY,49 Merchants Wharf None M5A 0R6,manual_confirmed
10844395.0,CUPCAKE PARADISE,15 St Clair Ave W None M4V 1K6,manual_confirmed
10862391.0,CUPCAKECENTRAL.CA,486 Front St W None M5V 0V2,manual_confirmed
10847701.0,D'AMO,1275 Morningside Ave Unit-5 M1B 3W1,manual_confirmed
10860272.0,DADA GIMBAP,364 Huron St None M5S 2G4,manual_confirmed
10798292.0,DAHU HOTPOT,47 Baldwin St None M5T 1L1,manual_confirmed
10838716.0,DALDONGNAE 12,361 Yonge St None M5B 1S1,manual_confirmed
10773675.0,DAMDA,659 Bloor St W None M6G 1L1,manual_confirmed
10778713.0,DANISH PASTRY HOUSE,1090 Don Mills Rd None M3C 3R6,manual_confirmed
10781385.0,DANISH PASTRY HOUSE,40 King St W None M5H 3Y2,manual_confirmed
10809699.0,DANISH PASTRY HOUSE,399 Bathurst St None M5T 2S8,manual_confirmed
10779326.0,DAPHNE,67 Richmond St W None M5H 1Z5,manual_confirmed
10800790.0,DARK HORSE ESPRESSO,55 Bloor St W None M4W 1A5,manual_confirmed
10830353.0,DAVID ADJEY'S YORKIE BURRITO,55 MILL ST None M5A 3C4,manual_confirmed
10810857.0,DELHI MOMOS,113 Bond St Bsmt-2 M5B 1Y2,manual_confirmed
10800099.0,DELHIITES,717 1/2 Queen St E None M4M 1H1,manual_confirmed
10851256.0,DELICIOUS TASTE,5415 Yonge St None M2N 5R6,manual_confirmed
10853984.0,DESI FOOD JUNCTION,1051 Bloor St W None M6H 1M4,manual_confirmed
10845844.0,DESI SPOT,"41 LEBOVIC AVE, Unit-A123 None None",manual_confirmed
10829790.0,DEVON GOOD FOOD,2865 Jane St None M3N 2J5,manual_confirmed
10863609.0,DHARMAYUG KATHIYAWADI FOOD,6923 Steeles Ave W Unit-4 M9W 6T6,manual_confirmed
10789302.0,DHILLON'S KARAHI SPOT,1213 Bayview Ave None M4G 2Z8,manual_confirmed
10773002.0,DIA,387 Bloor St E None M4W 1H7,manual_confirmed
10844553.0,DIAMOND KABAB HOUSE,3238 Eglinton Ave E None M1J 2H6,manual_confirmed
10789925.0,DICKSON BARBEQUE CENTRE,2958 BLOOR ST W None M8X 1B7,manual_confirmed
10816135.0,DIRTY BIRRIAS,1610 QUEEN ST E None M4L 1G2,manual_confirmed
10843534.0,DIVAS CREPE ON A STICK,1308 St Clair Ave W None M6E 1C1,manual_confirmed
10784681.0,DOKKAEBI,1620 Bloor St W None M6P 1A7,manual_confirmed
10807081.0,DOMINO'S,4207 Keele St Unit-3 M3J 3T8,manual_confirmed
10829315.0,DOMINO'S,3245 Finch Ave E Unit-11 M1W 4C1,manual_confirmed
10800370.0,DON DON IZAKAYA,130 Dundas St W Flr-2 M5G 1C3,manual_confirmed
10811314.0,DONER PALACE,1322 Gerrard St E B M4L 1Z1,manual_confirmed
10806856.0,DORAJI,486 Front St W Unit-WM 38 M5V 0V2,manual_confirmed
10863643.0,DOSE LOUNGE LTD,1334 DANFORTH AVE None M4J 1M9,manual_confirmed
10849128.0,DUBAIMO CHOCOLATES,1020 St Clair Ave W None M6E 1A4,manual_confirmed
10809746.0,EGGSMART,2947 Bloor St W Unit-A M8X 1B8,manual_confirmed
10840719.0,EGGY'S WAFFLES,3276 Midland Ave Unit-C125 M1V 0C8,manual_confirmed
10786395.0,EHWA UPTOWN,4866 Yonge St None M2N 5N2,manual_confirmed
10816740.0,EL INKA,21 St Clair Ave E Unit-100 M4T 1L9,manual_confirmed
10820907.0,EL PALOMAR EMPANADAS AND GELATO,1357 St Clair Ave W None M6E 1C5,manual_confirmed
10800200.0,ELEVEN NINETY-TWO,1192 QUEEN ST W None M6J 1J6,manual_confirmed
10853644.0,ELYSIAN LOUNGE,134 Millwick Dr Unit-C M9L 1Y6,manual_confirmed
10830663.0,ENCHANTED POUTINERIE,45 Abraham Welsh Rd Unit-B7 M9M 0G6,manual_confirmed
10847979.0,ESPRO,2102 QUEEN ST E None M4E 1E2,manual_confirmed
10844703.0,EUROPA CAFFE,1168 THE QUEENSWAY None M8Z 1R5,manual_confirmed
10828117.0,FAMOUS WOK,200 Front St W Unit-F004 M5V 3K2,manual_confirmed
10860270.0,FANGIO TRATTORIA,1111 Queen St E None M4M 1K7,manual_confirmed
10858218.0,FAROOJ ABO ALABAD,2064 Lawrence Ave E Unit-2064 M1R 2Z5,manual_confirmed
10860839.0,FAST FRESH FOODS,200 Front St W None M5V 3K2,manual_confirmed
10854321.0,FAT BASTARD BURRITO,2008 Queen St E None M4L 1J3,manual_confirmed
10845627.0,FAT BASTARD BURRITO,930 Bloor St W None M6H 1L4,manual_confirmed
10808178.0,FAT BASTARD BURRITO,31 Rexdale Blvd Unit-3107 M9W 1P1,manual_confirmed
10817175.0,FAT BASTARD BURRITO,2561 Victoria Park Ave None M1T 1A4,manual_confirmed
10779387.0,FAT BASTARD BURRITO,"5085 SHEPPARD AVE E, Unit-15 None M1S 4N8",manual_confirmed
10771385.0,FAT BASTARD BURRITO,"96 GERRARD ST E, Unit-3 None M5B 1G7",manual_confirmed
10805957.0,FAT BASTARD BURRITO,1222 St Clair Ave W None M6E 1B4,manual_confirmed
10859289.0,FAT BASTARD BURRITO CO,2538 Weston Rd None M9N 2A6,manual_confirmed
10777163.0,FAT BASTARD BURRITO CO.,808 York Mills Rd None M3B 1X8,manual_confirmed
10805311.0,FAT BASTARD BURRITO CO.,126 Atlantic Ave None M6K 1X9,manual_confirmed
10828968.0,FAT BASTARD BURRITO CO.,2400 Bloor St W None M6S 1P5,manual_confirmed
10817626.0,FIFTYLAN,"4750 YONGE ST, Unit-105 None M2N 5M6",manual_confirmed
10859916.0,FIFTYLAN,311 Queen St W None M5V 2A4,manual_confirmed
10792895.0,FINE ARTISANAL WINES & FOOD,226 Christie St None M6G 3B7,manual_confirmed
10853583.0,FISH & CHICKS & CHIPS,1310 ST CLAIR AVE W None M6E 1C1,manual_confirmed
10853804.0,FITCAKE,3367 Bloor St W None M8X 1G2,manual_confirmed
10794644.0,FIYU FOOD TRUCK,44 ST GEORGE ST None M5S 2E4,manual_confirmed
10779364.0,FLORETTE,1168 Queen St W None M6J 1J5,manual_confirmed
10844989.0,FLORIN TRATTORIA,80 Richmond St W None M5H 2A4,manual_confirmed
10852675.0,FOOD FOR NOW,2445 Lake Shore Blvd W None M8V 1C5,manual_confirmed
10772899.0,FOOD HALL,1 Bridgepoint Dr None M4M 2B5,manual_confirmed
10795724.0,FOOD MANTRA,3583 Lake Shore Blvd W None M8W 1P5,manual_confirmed
10802163.0,FOREST HILL FARMHOUSE,1130 Queen St E None M4M 1L1,manual_confirmed
10773973.0,FOREST HILL FARMHOUSE,2066 Yonge St Unit-2 M4S 2A3,manual_confirmed
10853115.0,FOREVER YOUNG FOOD FUN PARTY,6600 Yonge St None M2M 3X4,manual_confirmed
10807524.0,FORTUNE-KING HOTPOT,359 Spadina Ave None M5T 2G3,manual_confirmed
10807178.0,FREDDY'S GREEK,148 Sumach St None M5A 0P9,manual_confirmed
10776021.0,FRESH BURRITO,1085 Kingston Rd Unit-9 M1N 4E3,manual_confirmed
10811885.0,FRESH BURRITO,3575 Sheppard Ave E None M1T 3K8,manual_confirmed
10858659.0,FRIDA'S MEXI-CAKES,1694 Eglinton Ave W None M6E 2H5,manual_confirmed
10863431.0,FU-PANDA MAO CAI,428 Dundas St W None M5T 1G7,manual_confirmed
10852002.0,FUSETTES,407A Yonge St None M5B 1S9,manual_confirmed
10862001.0,FUSHUN STONE POT,482 Dundas St W None M5T 1G9,manual_confirmed
10613268.0,FUTURA GRANITA AND GELATO,964 ST CLAIR AVE W None M6E 1A1,manual_confirmed
10859224.0,French Toast,196 Augusta Ave None M5T 2L6,manual_confirmed
10832177.0,G FOR GELATO,102 Crockford Blvd Unit-2 M1R 3C3,manual_confirmed
10860122.0,GAIMA RICE BOWL,5317 Yonge St None M2N 5R4,manual_confirmed
10851247.0,GALA CANADA CAFE & VARIETY,2083 Lawrence Ave W None M9N 1H7,manual_confirmed
10862003.0,GAMTHI AUTHENTIC DESI FOOD,1555 O'Connor Dr None M4B 2V7,manual_confirmed
10810060.0,GATEAU GHOST,974 College St None M6H 1A5,manual_confirmed
10844965.0,GELATO ON THE DANNY,1980 DANFORTH AVE None M4C 1J6,manual_confirmed
9032401.0,GEORGE THE GREEK,3575 Lake Shore Blvd W None M8W 1P5,manual_confirmed
10842653.0,GHEE SYMPHONY,545 KEELE ST None M6N 3E4,manual_confirmed
10821895.0,GIANNI'S GELATO,241 Queen St W None M5V 1Z4,manual_confirmed
10772858.0,GIGLI CAFFE,399 Jane St None M6S 3Z6,manual_confirmed
10807995.0,GIL'S FISH & CHIPPERIE,220 Yonge St None M5B 2H1,manual_confirmed
10815042.0,GIMBAP SHOP,11 Spring Garden Ave None M2N 3G1,manual_confirmed
10853978.0,GIRAGI,486 Front St W None M5V 0V2,manual_confirmed
10856747.0,GOLDEN HORSESHOE BARBECUE,657 Dupont St None M6G 1Z4,manual_confirmed
10773676.0,GONG CHA,1918 QUEEN ST E None M4L 1H5,manual_confirmed
10793047.0,GOOD MORNING FRIENDS,5050 Dufferin St Unit-124 M3H 5T5,manual_confirmed
10799446.0,GRAINATION,204 Spadina Ave Unit-BSMT M5T 2C2,manual_confirmed
10841680.0,GRAND BARGAIN JUNCTION GARDENS,2938 DUNDAS ST W None M6P 1Y8,manual_confirmed
10810566.0,GRANDMA LOVES YOU,40 St Clair Ave W Unit-101 M4V 1M2,manual_confirmed
10830256.0,GRAPE WITCHES,497 Richmond St W Unit-R2 None,manual_confirmed
10821693.0,GREEK FREAK,424 Wilson Ave None M3H 1S9,manual_confirmed
10808961.0,GREEK MANSION,5651 Steeles Ave E Unit-10 M1V 5P6,manual_confirmed
10852348.0,GREEK THEATRE (GUILD PARK AND GARDEN),201 GUILDWOOD PKWY None M1E 1P6,manual_confirmed
10852005.0,GREELZ ON BLOOR,2100 Bloor St W Unit-5 M6S 5A5,manual_confirmed
10832361.0,GREEN BOX EXPRESS,180 Queen St W Unit-101 M5V 1Z1,manual_confirmed
10775830.0,GULLY,521 Bloor St W None M5S 1Y4,manual_confirmed
10818794.0,GUSTO GELATO,2919 Dufferin St None M6B 3S7,manual_confirmed
10803450.0,GYUKI,388 Queen St W Unit-388 M5V 2A6,manual_confirmed
10842611.0,HABIBZ CORNER,578 Queen St W None M5V 2B5,manual_confirmed
10802025.0,HABIBZ CORNER FUSION STREET FOOD,1806 Jane St None M9N 2T3,manual_confirmed
10809972.0,HADRIEN PATISSERIE,709 The Queensway None M8Y 1L2,manual_confirmed
10860750.0,HAKKA DYNASTY,2141 Kipling Ave Bldg-10A M9W 4K8,manual_confirmed
10830672.0,HAKKA PALACE,62 Overlea Blvd Unit-8 M4H 1C4,manual_confirmed
10849496.0,HAKKA PAVILION,31 Tapscott Rd Unit-T58A M1B 4Y7,manual_confirmed
10793445.0,HAKKA RISE AND MOMO HUB,"4286 KINGSTON RD, Unit-5 None M1E 2M8",manual_confirmed
10813342.0,HAKKA WOK HEI,371 Roncesvalles Ave None M6R 2M8,manual_confirmed
10811313.0,HAKKALAND,4549 Kingston Rd Unit-A M1E 2P1,manual_confirmed
10863749.0,HAKU IZAKAYA,168 Major St None M5S 2L3,manual_confirmed
10805205.0,HALAL MEALS,103 Manville Rd None M1L 4H9,manual_confirmed
10819640.0,HALIBUT HOUSE FISH & CHIPS,2814 Lake Shore Blvd W Unit-1 M8V 1H7,manual_confirmed
10803249.0,HALIBUT HOUSE FISH AND CHIPS,2151 St Clair Ave W Unit-103 M6N 1K5,manual_confirmed
10758001.0,HAMOV FINE FOOD,3350 DUFFERIN ST None M6A 3A4,manual_confirmed
10830120.0,HAN BA TANG,4862 YONGE ST None M2N 5N2,manual_confirmed
10841536.0,HAN KKI,1170 Queen St W None M6J 1J5,manual_confirmed
10807997.0,HAPPY TANGLE,220 Yonge St None M5B 2H1,manual_confirmed
10813971.0,HAVEN BREWS,222 Finch Ave W Unit-101-102 M2R 1M6,manual_confirmed
10806788.0,HAZUKIDO,"1800 SHEPPARD AVE E, Unit-CRU 1096 None M2J 5A7",manual_confirmed
10849686.0,HEART BROKEN CANTINA,1635 Lawrence Ave W Unit-8 M6L 3C9,manual_confirmed
10845511.0,HEAVEN FINE FOODS,30 Baywood Rd Unit-12 M9V 3Z2,manual_confirmed
10857541.0,HERO DUMPLING,437 YONGE ST None M5B 1T3,manual_confirmed
10801800.0,HES LOUNGE,550 Queens Quay  W Unit-12 M5V 3M8,manual_confirmed
10836046.0,HEYTEA TORONTO,505 Yonge St Unit-6 M4Y 1Y3,manual_confirmed
10853823.0,HI BOWL,517 Yonge St Unit-2 M4Y 1Y3,manual_confirmed
10820097.0,HIGH PARK ESPRESSO,2133 Bloor St W None M6S 1N2,manual_confirmed
10850055.0,HIGHLAND MOMO,2267 Islington Ave None M9W 3W7,manual_confirmed
10813413.0,HIMALAYANMOMO HOUSE,2655 YONGE ST None M4P 2J6,manual_confirmed
10808684.0,HOMETOWN ROAD,66 Wellington St W Unit-0063C M5X 1H6,manual_confirmed
10857880.0,HONEY CHINESE (PORTLAND SQUARE - 3rd FL.),600 King St W None M5V 1M3,manual_confirmed
10808555.0,HOOKY'S FISH & CHIPS,486 Front St W Unit-WM M5V 0V2,manual_confirmed
10861944.0,HOUSE OF MOSES,168 BALDWIN ST None M5T 1L8,manual_confirmed
10814710.0,HOYRA,1566 Bloor St W None M6P 1A4,manual_confirmed
10839677.0,HSU'S SEAFOOD,41-43 Baldwin St None M5T 1L1,manual_confirmed
10854003.0,HUA HIN THAI FOOD,383 Jane St None M6S 3Z3,manual_confirmed
10799742.0,HUY-KY,1046 Gerrard St E None M4M 1Z8,manual_confirmed
10787686.0,HYDERABADI WRAPS,40 ST GEORGE ST None M5S 2E4,manual_confirmed
10832168.0,I AM DONER,"4841 YONGE ST, Unit-200 None M2N 5X2",manual_confirmed
10856897.0,IBUND,5457 Yonge St None M2N 5S1,manual_confirmed
10829436.0,ICE FLAME,8130 Sheppard Ave E Unit-104 M1B 3W3,manual_confirmed
10813608.0,IM MOCHI,677 Queen St W None M6J 1E6,manual_confirmed
10820682.0,INDIA WAALE DESI STREET FOOD,3040 Don Mills Rd Unit-B M2J 3C1,manual_confirmed
10815671.0,INDIAN PAKWAN,2646 Islington Ave None M9V 2X5,manual_confirmed
10853351.0,INDIAN STREET FOOD CO,50 Brant St None M5V 3G9,manual_confirmed
10842460.0,INDIAN STREET FOOD CO,1701 Bayview Ave None M4G 3C1,manual_confirmed
10787967.0,ISLAND FOODS,8 Gladstone Ave None M6J 3K6,manual_confirmed
10772678.0,ISLAND OYSTERS,1165 Bloor St W None M6H 1M9,manual_confirmed
10816818.0,ISLAND OYSTERS,499 Richmond St W Unit-K6 None,manual_confirmed
10790214.0,ISSHO,583 Gerrard St E None M4M 1Y2,manual_confirmed
10821268.0,J'S STEAKFRITES,577 COLLEGE ST None M6G 1B2,manual_confirmed
10862108.0,JACKIES CREATIVE CAKES,3601 Lawrence Ave E Unit-7 M1G 1P5,manual_confirmed
10838576.0,JACOBS & CO. STEAKHOUSE,81 Bay St Flr-4 M5E 1Z8,manual_confirmed
10819338.0,JAFFNA STREET FOOD,275 Dundas St W None M5T 3K1,manual_confirmed
10838558.0,JAMAICAN SPIKED PATTIES,8 MERCER ST None M5V 0C4,manual_confirmed
10842394.0,JAMIL'S,1086 Queen St W None M6J 1H8,manual_confirmed
10830984.0,JANGTEO GUKBAP,5433 Yonge St None M2N 5R6,manual_confirmed
10808196.0,JAPADOG,486 Front St W Unit-WM24 M5V 0V2,manual_confirmed
10802738.0,JAPANESE FAST FOOD YA (NOBUYA),285 Royal York Rd None M8V 2W1,manual_confirmed
10844822.0,JC FASTFOOD,111 Rylander Blvd None M1B 4X3,manual_confirmed
10843188.0,JERK KING,2300 Yonge St Unit-S120 M4P 1E4,manual_confirmed
10829992.0,JINGLE BITES & BREWS - DWV 2025,55 Mill St None M5A 3C4,manual_confirmed
10814726.0,JOHN ANDERSON CHARCOAL BROILED HAMBURGERS,2832 Victoria Park Ave None M2J 4A8,manual_confirmed
10863432.0,JP PANIPURI,2687 Kipling Ave Unit-10A M9V 5G6,manual_confirmed
10849276.0,JUGOS Y ANTONIO'S DE MI PUEBLO,2111 Jane St Unit-12 M3M 1A2,manual_confirmed
10782539.0,JULIENNE'S PATISSERIE,2195 Gerrard St E None M4E 2C6,manual_confirmed
10795248.0,JUNCTION FOOD CO.,545 KEELE ST None M6N 3E4,manual_confirmed
10804041.0,KADAK,2088 Yonge St None M4S 2A3,manual_confirmed
10858217.0,KAJIKEN NORTH YORK,4850 Yonge St None M2N 5N2,manual_confirmed
10818379.0,KALYUG,885 Dundas St W Unit-885 M6J 1V9,manual_confirmed
10796526.0,KANOM,275 Dundas St W Unit-28B M5T 3K1,manual_confirmed
10807977.0,KANTO BY TITA FLIPS,5210 YONGE ST None M2N 5P6,manual_confirmed
10849634.0,KAO KANG BY KHO LIPE,486 Front St W None M5V 0V2,manual_confirmed
10845204.0,KARACHI KABAB WALA,463 Queen St W None M5V 2A9,manual_confirmed
